Price,Suburb,Rooms,Type,Method,Date,Postcode,Bedrooms,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Latitude,Longitude,Regionname,Propertycount,Rooms_winsorized,Landsize_winsorized,BuildingArea_winsorized,Car_Missing,distance_cbd_km
620000.0,Maidstone,2,Townhouse,PI,11/11/2017,3012.0,3.0,,0.0,,,,Maribyrnong City Council,,,Western Metropolitan,3873.0,2,,,True,
400000.0,Maidstone,2,Unit / Duplex,S,11/11/2017,3012.0,2.0,,0.0,,,,Maribyrnong City Council,,,Western Metropolitan,3873.0,2,,,True,
875000.0,Maidstone,3,House,SP,11/11/2017,3012.0,3.0,2.0,1.0,335.0,118.0,1940.0,Maribyrnong City Council,-37.7862,144.8798,Western Metropolitan,3873.0,3,335.0,118.0,False,9.60166753525114
910000.0,Maidstone,4,House,PI,11/11/2017,3012.0,4.0,1.0,3.0,757.0,,,Maribyrnong City Council,-37.7863,144.8807,Western Metropolitan,3873.0,4,757.0,,False,9.503078338020567
790000.0,Maidstone,3,Townhouse,SP,11/11/2017,3012.0,3.0,,0.0,,,,Maribyrnong City Council,,,Western Metropolitan,3873.0,3,,,True,
2200000.0,Malvern East,4,House,S,11/11/2017,3145.0,4.0,2.0,2.0,571.0,,,Stonnington City Council,-37.8741,145.0609,Southern Metropolitan,8801.0,4,571.0,,False,12.921489878851958
2626000.0,Malvern East,4,House,S,11/11/2017,3145.0,4.0,3.0,0.0,701.0,,,Stonnington City Council,-37.873,145.0505,Southern Metropolitan,8801.0,4,701.0,,True,11.8896733596974
1850000.0,Malvern East,4,House,S,11/11/2017,3145.0,4.0,2.0,4.0,655.0,,,Stonnington City Council,-37.8828,145.0705,Southern Metropolitan,8801.0,4,655.0,,False,14.33958250595779
1245000.0,Maribyrnong,3,House,S,11/11/2017,3032.0,3.0,2.0,0.0,,278.0,2006.0,Maribyrnong City Council,-37.786,144.8968,Western Metropolitan,4918.0,3,,278.0,True,7.831017151407865
495000.0,Maribyrnong,2,Unit / Duplex,S,11/11/2017,3032.0,2.0,1.0,0.0,,56.0,1950.0,Maribyrnong City Council,-37.7726,144.8953,Western Metropolitan,4918.0,2,,56.0,False,8.63989396829323
355000.0,Meadow Heights,3,Unit / Duplex,S,11/11/2017,3048.0,2.0,,0.0,,,,Hume City Council,,,Northern Metropolitan,4704.0,3,,,True,
420000.0,Meadow Heights,3,Unit / Duplex,S,11/11/2017,3048.0,2.0,,0.0,,,,Hume City Council,,,Northern Metropolitan,4704.0,3,,,True,
370000.0,Melbourne,2,Unit / Duplex,PI,11/11/2017,3000.0,2.0,,0.0,,,,Melbourne City Council,,,Northern Metropolitan,17496.0,2,,,True,
2250000.0,Melbourne,3,Unit / Duplex,S,11/11/2017,3000.0,2.0,,0.0,,,,Melbourne City Council,,,Northern Metropolitan,17496.0,3,,,True,
520000.0,Melton,3,House,S,11/11/2017,3337.0,3.0,2.0,2.0,,155.0,1975.0,Melton City Council,-37.682,144.5712,Western Victoria,3600.0,3,,155.0,False,45.75475168282388
428000.0,Melton,3,House,S,11/11/2017,3337.0,3.0,2.0,2.0,,,,Melton City Council,-37.6857,144.5705,Western Victoria,3600.0,3,,,False,45.7005917565625
710000.0,Melton,12,House,S,11/11/2017,3337.0,12.0,5.0,3.0,960.0,223.0,1970.0,Melton City Council,-37.6883,144.5776,Western Victoria,3600.0,5,960.0,223.0,False,44.86194973943867
580000.0,Melton South,3,House,S,11/11/2017,3338.0,3.0,1.0,1.0,766.0,,1975.0,Melton City Council,-37.7043,144.5731,Western Victoria,4718.0,3,766.0,,False,44.830715561505784
356000.0,Melton West,4,House,S,11/11/2017,3337.0,4.0,1.0,1.0,571.0,122.0,1980.0,Melton City Council,-37.6738,144.5642,Northern Victoria,6065.0,4,571.0,122.0,False,46.78360589972344
825000.0,Mentone,3,Townhouse,SA,11/11/2017,3194.0,3.0,3.0,2.0,93.0,172.0,2010.0,Kingston City Council,-37.9791,145.0758,South-Eastern Metropolitan,6162.0,3,93.0,172.0,False,22.401365900984402
1180000.0,Mentone,5,House,S,11/11/2017,3194.0,5.0,2.0,3.0,,,,Kingston City Council,-37.9781,145.0766,South-Eastern Metropolitan,6162.0,5,,,False,22.359944579945356
1200000.0,Mentone,5,House,PI,11/11/2017,3194.0,3.0,,0.0,594.0,,,Kingston City Council,-37.977,145.0788,South-Eastern Metropolitan,6162.0,5,594.0,,True,22.399611179327962
706000.0,Mentone,2,Unit / Duplex,S,11/11/2017,3194.0,2.0,,0.0,,,,Kingston City Council,,,South-Eastern Metropolitan,6162.0,2,,,True,
485000.0,Mernda,3,House,S,11/11/2017,3754.0,3.0,2.0,0.0,,,,Whittlesea City Council,-37.5904,145.0844,Northern Metropolitan,5812.0,3,,,True,28.107399786788882
487500.0,Mernda,3,House,S,11/11/2017,3754.0,3.0,2.0,2.0,,,,Whittlesea City Council,-37.6066,145.0935,Northern Metropolitan,5812.0,3,,,False,27.07592996699609
550000.0,Mernda,4,House,VB,11/11/2017,3754.0,4.0,2.0,2.0,349.0,136.0,2016.0,Whittlesea City Council,-37.5865,145.0832,Northern Metropolitan,5812.0,4,349.0,136.0,False,28.424271789893062
660000.0,Mill Park,3,House,SP,11/11/2017,3082.0,3.0,2.0,1.0,300.0,136.0,2000.0,Whittlesea City Council,-37.6619,145.0738,Northern Metropolitan,10529.0,3,300.0,136.0,False,20.77631469021372
667500.0,Mill Park,3,House,S,11/11/2017,3082.0,3.0,2.0,4.0,524.0,,,Whittlesea City Council,-37.6765,145.0525,Northern Metropolitan,10529.0,3,524.0,,False,18.090266638709704
720000.0,Mill Park,4,House,SP,11/11/2017,3082.0,4.0,2.0,1.0,418.0,,,Whittlesea City Council,-37.6679,145.0652,Northern Metropolitan,10529.0,4,418.0,,False,19.676179004700675
665000.0,Mill Park,4,House,SP,11/11/2017,3082.0,4.0,2.0,3.0,589.0,143.0,1982.0,Whittlesea City Council,-37.6692,145.0596,Northern Metropolitan,10529.0,4,589.0,143.0,False,19.202465467235502
910000.0,Mitcham,4,House,S,11/11/2017,3132.0,3.0,,0.0,,,,Whitehorse City Council,,,Eastern Metropolitan,6871.0,4,,,True,
880888.0,Mont Albert,3,Unit / Duplex,S,11/11/2017,3127.0,2.0,,0.0,,,,Boroondara City Council,,,Eastern Metropolitan,2079.0,3,,,True,
900000.0,Montmorency,4,House,S,11/11/2017,3094.0,4.0,2.0,2.0,894.0,,,Banyule City Council,-37.7215,145.1183,Eastern Metropolitan,3891.0,4,894.0,,False,20.03269864206072
690000.0,Montmorency,2,Unit / Duplex,S,11/11/2017,3094.0,2.0,,0.0,,,,Banyule City Council,,,Eastern Metropolitan,3891.0,2,,,True,
790000.0,Montmorency,3,House,PI,11/11/2017,3094.0,3.0,1.0,2.0,,,,Banyule City Council,-37.7137,145.1159,Eastern Metropolitan,3891.0,3,,,False,20.25691542970388
340000.0,Moonee Ponds,2,Unit / Duplex,VB,11/11/2017,3039.0,2.0,,0.0,,,,Moonee Valley City Council,,,Western Metropolitan,6232.0,2,,,True,
1280000.0,Moonee Ponds,3,House,PI,11/11/2017,3039.0,3.0,1.0,1.0,,,,Moonee Valley City Council,-37.7623,144.9096,Western Metropolitan,6232.0,3,,,False,8.0577459537585
690000.0,Moonee Ponds,2,Unit / Duplex,VB,11/11/2017,3039.0,2.0,,0.0,,,,Moonee Valley City Council,,,Western Metropolitan,6232.0,2,,,True,
1261000.0,Moorabbin,3,House,S,11/11/2017,3189.0,3.0,1.0,1.0,692.0,,,Kingston City Council,-37.9412,145.0439,Southern Metropolitan,2555.0,3,692.0,,False,16.94070720552712
1300000.0,Moorabbin,4,House,PI,11/11/2017,3189.0,4.0,2.0,4.0,,,1950.0,Kingston City Council,-37.9422,145.0443,Southern Metropolitan,2555.0,4,,,False,17.05826094994692
549000.0,Mordialloc,2,Unit / Duplex,S,11/11/2017,3195.0,2.0,,0.0,,,,Kingston City Council,,,South-Eastern Metropolitan,3650.0,2,,,True,
1400000.0,Mount Waverley,3,House,SP,11/11/2017,3149.0,3.0,1.0,1.0,,,,Monash City Council,-37.8763,145.1122,Eastern Metropolitan,13366.0,3,,,False,18.095807819554008
1470000.0,Mount Waverley,4,House,PI,11/11/2017,3149.0,3.0,,0.0,,,,Monash City Council,,,Eastern Metropolitan,13366.0,4,,,True,
1510000.0,Mount Waverley,4,House,PI,11/11/2017,3149.0,4.0,2.0,2.0,919.0,,,Monash City Council,-37.8743,145.1395,Eastern Metropolitan,13366.0,4,919.0,,False,20.841793439816552
1300000.0,Mount Waverley,5,House,VB,11/11/2017,3149.0,5.0,3.0,0.0,716.0,171.0,1967.0,Monash City Council,-37.8861,145.1379,Eastern Metropolitan,13366.0,5,716.0,171.0,True,21.146826978160068
896000.0,Mulgrave,3,House,S,11/11/2017,3170.0,3.0,2.0,2.0,,,,Monash City Council,-37.9343,145.1854,South-Eastern Metropolitan,7113.0,3,,,False,28.229360945881837
1004000.0,Mulgrave,4,House,S,11/11/2017,3170.0,4.0,2.0,2.0,,,,Monash City Council,-37.924,145.1915,South-Eastern Metropolitan,7113.0,4,,,False,28.305777663601543
1375000.0,Mulgrave,4,House,S,11/11/2017,3170.0,4.0,2.0,2.0,629.0,316.0,2010.0,Monash City Council,-37.9257,145.1943,South-Eastern Metropolitan,7113.0,4,629.0,316.0,False,28.667859963501453
1420000.0,Murrumbeena,3,House,S,11/11/2017,3163.0,3.0,1.0,1.0,,125.0,1950.0,Glen Eira City Council,-37.9041,145.0716,Southern Metropolitan,4442.0,3,,125.0,False,15.849308268753376
1450000.0,Murrumbeena,3,House,VB,11/11/2017,3163.0,3.0,2.0,2.0,487.0,,1930.0,Glen Eira City Council,-37.888,145.075,Southern Metropolitan,4442.0,3,487.0,,False,15.074741375461704
505000.0,Murrumbeena,2,Unit / Duplex,PI,11/11/2017,3163.0,2.0,,0.0,,,,Glen Eira City Council,,,Southern Metropolitan,4442.0,2,,,True,
1450000.0,Murrumbeena,3,House,PI,11/11/2017,3163.0,3.0,1.0,1.0,552.0,162.0,1990.0,Glen Eira City Council,-37.8899,145.0704,Southern Metropolitan,4442.0,3,552.0,162.0,False,14.77580912595415
1230000.0,Newport,4,House,S,11/11/2017,3015.0,4.0,2.0,2.0,290.0,179.0,2009.0,Hobsons Bay City Council,-37.8502,144.8939,Western Metropolitan,5498.0,4,290.0,179.0,False,8.68278622906129
950000.0,Newport,3,House,S,11/11/2017,3015.0,3.0,1.0,1.0,,,,Hobsons Bay City Council,-37.8402,144.8893,Western Metropolitan,5498.0,3,,,False,8.676407738667345
860000.0,Newport,3,House,SP,11/11/2017,3015.0,3.0,2.0,2.0,,,,Hobsons Bay City Council,-37.8387,144.8672,Western Metropolitan,5498.0,3,,,False,10.956363696692572
845000.0,Niddrie,3,House,S,11/11/2017,3042.0,3.0,2.0,1.0,,,,Moonee Valley City Council,-37.7472,144.8894,Western Metropolitan,2291.0,3,,,False,10.843050955213894
775000.0,Niddrie,2,Unit / Duplex,S,11/11/2017,3042.0,2.0,,0.0,,,,Moonee Valley City Council,,,Western Metropolitan,2291.0,2,,,True,
753000.0,Noble Park,3,House,S,11/11/2017,3174.0,3.0,1.0,0.0,696.0,,,Greater Dandenong City Council,-37.9761,145.1743,South-Eastern Metropolitan,11806.0,3,696.0,,True,29.743070491109886
1600000.0,Northcote,4,House,VB,11/11/2017,3070.0,4.0,2.0,1.0,,178.0,1940.0,Darebin City Council,-37.7639,144.9862,Northern Metropolitan,11364.0,4,,178.0,False,5.985437187363444
892500.0,Northcote,3,House,PI,11/11/2017,3070.0,3.0,2.0,0.0,268.0,,1930.0,Darebin City Council,-37.7648,145.0129,Northern Metropolitan,11364.0,3,268.0,,False,7.699193582240857
1200000.0,Northcote,3,House,VB,11/11/2017,3070.0,3.0,2.0,0.0,,,2000.0,Darebin City Council,-37.7736,145.0071,Northern Metropolitan,11364.0,3,,,True,6.567134908765166
600000.0,Northcote,2,Unit / Duplex,PI,11/11/2017,3070.0,2.0,,0.0,,,,Darebin City Council,,,Northern Metropolitan,11364.0,2,,,True,
610000.0,Northcote,2,Unit / Duplex,S,11/11/2017,3070.0,2.0,,0.0,,,,Darebin City Council,,,Northern Metropolitan,11364.0,2,,,True,
1850000.0,Northcote,4,House,VB,11/11/2017,3070.0,4.0,2.0,1.0,446.0,,1927.0,Darebin City Council,-37.77,144.989,Northern Metropolitan,11364.0,4,446.0,,False,5.54661875798044
1950000.0,Nunawading,5,House,S,11/11/2017,3131.0,5.0,3.0,4.0,1057.0,,,Manningham City Council,-37.8258,145.1701,Eastern Metropolitan,4973.0,5,1057.0,,False,23.115876547754223
521500.0,Nunawading,2,Unit / Duplex,S,11/11/2017,3131.0,2.0,,0.0,,,,Manningham City Council,,,Eastern Metropolitan,4973.0,2,,,True,
1050000.0,Oak Park,2,House,VB,11/11/2017,3046.0,2.0,1.0,1.0,,,,Moreland City Council,-37.716,144.926,Northern Metropolitan,2651.0,2,,,False,11.416167746036546
930000.0,Oak Park,3,House,S,11/11/2017,3046.0,3.0,1.0,2.0,597.0,,,Moreland City Council,-37.7139,144.9118,Northern Metropolitan,2651.0,3,597.0,,False,12.26973549290831
1050000.0,Oak Park,4,House,VB,11/11/2017,3046.0,4.0,2.0,4.0,823.0,,,Moreland City Council,-37.7155,144.9259,Northern Metropolitan,2651.0,4,823.0,,False,11.47201818480627
1390000.0,Oak Park,5,House,S,11/11/2017,3046.0,5.0,4.0,4.0,792.0,330.0,1925.0,Moreland City Council,-37.7194,144.9283,Northern Metropolitan,2651.0,5,792.0,330.0,False,10.973467345500499
997000.0,Oakleigh East,3,House,SP,11/11/2017,3166.0,3.0,2.0,2.0,534.0,113.0,1950.0,Monash City Council,-37.9011,145.112,Southern Metropolitan,2547.0,3,534.0,113.0,False,19.324874559944906
840000.0,Oakleigh South,2,House,S,11/11/2017,3167.0,3.0,,0.0,,,,Kingston City Council,,,South-Eastern Metropolitan,3692.0,2,,,True,
915000.0,Oakleigh South,3,House,SP,11/11/2017,3167.0,3.0,1.0,1.0,534.0,,,Kingston City Council,-37.9377,145.087,South-Eastern Metropolitan,3692.0,3,534.0,,False,19.636121126299784
1070000.0,Oakleigh South,2,House,PI,11/11/2017,3167.0,2.0,2.0,2.0,584.0,,,Kingston City Council,-37.914,145.0948,South-Eastern Metropolitan,3692.0,2,584.0,,False,18.545688441884238
630000.0,Ormond,2,Unit / Duplex,S,11/11/2017,3204.0,2.0,,0.0,,,,Glen Eira City Council,,,Southern Metropolitan,3578.0,2,,,True,
720000.0,Parkdale,3,Unit / Duplex,S,11/11/2017,3195.0,2.0,,0.0,,,,Kingston City Council,,,South-Eastern Metropolitan,5087.0,3,,,True,
460000.0,Parkdale,1,Unit / Duplex,S,11/11/2017,3195.0,1.0,1.0,1.0,,,,Kingston City Council,-38.0019,145.0788,South-Eastern Metropolitan,5087.0,1,,,False,24.707905911617242
737000.0,Parkdale,2,Unit / Duplex,S,11/11/2017,3195.0,2.0,,0.0,,,,Kingston City Council,,,South-Eastern Metropolitan,5087.0,2,,,True,
1350000.0,Parkville,3,House,S,11/11/2017,3052.0,3.0,2.0,3.0,,160.0,1860.0,Melbourne City Council,-37.7844,144.958,Northern Metropolitan,2309.0,3,,160.0,False,3.125932082401819
900000.0,Pascoe Vale,4,Townhouse,S,11/11/2017,3044.0,3.0,,0.0,,,,Moreland City Council,,,Northern Metropolitan,7485.0,4,,,True,
905000.0,Pascoe Vale,3,House,S,11/11/2017,3044.0,3.0,2.0,3.0,522.0,,,Moreland City Council,-37.7319,144.944,Northern Metropolitan,7485.0,3,522.0,,False,9.145153633862087
790000.0,Pascoe Vale,3,Townhouse,VB,11/11/2017,3044.0,3.0,,0.0,,,,Moreland City Council,,,Northern Metropolitan,7485.0,3,,,True,
960000.0,Pascoe Vale,3,House,S,11/11/2017,3044.0,3.0,,0.0,,,,Moreland City Council,,,Northern Metropolitan,7485.0,3,,,True,
810000.0,Pascoe Vale,3,Townhouse,PI,11/11/2017,3044.0,3.0,,0.0,,,,Moreland City Council,,,Northern Metropolitan,7485.0,3,,,True,
640000.0,Point Cook,3,House,S,11/11/2017,3030.0,3.0,2.0,2.0,577.0,,,Wyndham City Council,-37.8826,144.7483,Western Metropolitan,15542.0,3,577.0,,False,25.004293537710563
647000.0,Point Cook,3,House,S,11/11/2017,3030.0,3.0,2.0,2.0,510.0,162.0,,Wyndham City Council,-37.8823,144.7465,Western Metropolitan,15542.0,3,510.0,162.0,False,25.183868612426625
615000.0,Point Cook,4,House,S,11/11/2017,3030.0,4.0,2.0,2.0,,,,Wyndham City Council,-37.9047,144.7205,Western Metropolitan,15542.0,4,,,False,28.73447375771278
673000.0,Point Cook,3,House,S,11/11/2017,3030.0,3.0,2.0,2.0,584.0,166.0,2000.0,Wyndham City Council,-37.8797,144.7405,Western Metropolitan,15542.0,3,584.0,166.0,False,25.73266598785041
650000.0,Port Melbourne,2,Unit / Duplex,VB,11/11/2017,3207.0,2.0,,0.0,,,,Melbourne City Council,,,Southern Metropolitan,8648.0,2,,,True,
1642000.0,Port Melbourne,3,House,S,11/11/2017,3207.0,3.0,,0.0,,,,Melbourne City Council,,,Southern Metropolitan,8648.0,3,,,True,
1670000.0,Port Melbourne,4,House,PI,11/11/2017,3207.0,4.0,2.0,1.0,162.0,160.0,1890.0,Melbourne City Council,-37.833,144.9381,Southern Metropolitan,8648.0,4,162.0,160.0,False,3.5389676998775714
1300000.0,Port Melbourne,3,Unit / Duplex,VB,11/11/2017,3207.0,2.0,,0.0,,,,Melbourne City Council,,,Southern Metropolitan,8648.0,3,,,True,
1000000.0,Prahran,2,House,PI,11/11/2017,3181.0,2.0,1.0,0.0,115.0,68.0,1890.0,Stonnington City Council,-37.8518,145.0032,Southern Metropolitan,7717.0,2,115.0,68.0,False,6.317349945922298
1250000.0,Prahran,2,House,VB,11/11/2017,3181.0,3.0,,0.0,,,,Stonnington City Council,,,Southern Metropolitan,7717.0,2,,,True,
1180000.0,Preston,3,House,S,11/11/2017,3072.0,3.0,2.0,2.0,,,2014.0,Darebin City Council,-37.7331,145.0113,Northern Metropolitan,14577.0,3,,,False,10.331849508876864
950000.0,Preston,3,House,S,11/11/2017,3072.0,3.0,1.0,1.0,650.0,,,Darebin City Council,-37.7401,145.0218,Northern Metropolitan,14577.0,3,650.0,,False,10.379782634155303
710000.0,Preston,2,Townhouse,S,11/11/2017,3072.0,2.0,1.0,1.0,,,,Darebin City Council,-37.7503,145.016,Northern Metropolitan,14577.0,2,,,False,9.099484013084055
1050000.0,Preston,4,House,S,11/11/2017,3072.0,4.0,1.0,4.0,,,,Darebin City Council,-37.7342,145.002,Northern Metropolitan,14577.0,4,,,False,9.718606975364189
980000.0,Reservoir,3,House,SP,11/11/2017,3073.0,3.0,2.0,3.0,944.0,,,Darebin City Council,-37.7047,145.008,Northern Metropolitan,21650.0,3,944.0,,False,12.96970459263335
570000.0,Reservoir,3,House,VB,11/11/2017,3073.0,3.0,2.0,1.0,284.0,80.0,1960.0,Darebin City Council,-37.6968,145.0182,Northern Metropolitan,21650.0,3,284.0,80.0,False,14.236799551466401
590000.0,Reservoir,3,Townhouse,S,11/11/2017,3073.0,3.0,,0.0,,,,Darebin City Council,,,Northern Metropolitan,21650.0,3,,,True,
695000.0,Reservoir,3,Townhouse,S,11/11/2017,3073.0,3.0,2.0,2.0,,,,Darebin City Council,-37.7292,145.0208,Northern Metropolitan,21650.0,3,,,False,11.274942601870947
1055000.0,Reservoir,3,House,S,11/11/2017,3073.0,3.0,1.0,3.0,888.0,,,Darebin City Council,-37.7021,145.028,Northern Metropolitan,21650.0,3,888.0,,False,14.235222035283822
395000.0,Reservoir,2,Unit / Duplex,S,11/11/2017,3073.0,2.0,,0.0,,,,Darebin City Council,,,Northern Metropolitan,21650.0,2,,,True,
950000.0,Reservoir,3,House,S,11/11/2017,3073.0,3.0,1.0,1.0,,,,Darebin City Council,-37.7138,145.0052,Northern Metropolitan,21650.0,3,,,False,11.919017573056573
690000.0,Reservoir,3,House,S,11/11/2017,3073.0,3.0,1.0,1.0,460.0,,,Darebin City Council,-37.7007,145.0229,Northern Metropolitan,21650.0,3,460.0,,False,14.089986473323055
821000.0,Reservoir,3,House,S,11/11/2017,3073.0,3.0,1.0,2.0,493.0,113.0,1980.0,Darebin City Council,-37.7064,144.9983,Northern Metropolitan,21650.0,3,493.0,113.0,False,12.40877900574503
825000.0,Reservoir,3,Unit / Duplex,S,11/11/2017,3073.0,2.0,,0.0,,,,Darebin City Council,,,Northern Metropolitan,21650.0,3,,,True,
1076000.0,Reservoir,3,House,S,11/11/2017,3073.0,3.0,1.0,3.0,601.0,98.0,1950.0,Darebin City Council,-37.7199,144.9942,Northern Metropolitan,21650.0,3,601.0,98.0,False,10.843677209875528
850000.0,Reservoir,3,House,S,11/11/2017,3073.0,3.0,1.0,1.0,306.0,,,Darebin City Council,-37.728,144.9906,Northern Metropolitan,21650.0,3,306.0,,False,9.863727225124832
1215000.0,Richmond,3,House,S,11/11/2017,3121.0,3.0,2.0,1.0,,,,Yarra City Council,-37.823,145.0133,Northern Metropolitan,14949.0,3,,,False,5.786736734044729
283000.0,Richmond,1,Unit / Duplex,S,11/11/2017,3121.0,2.0,,0.0,,,,Yarra City Council,,,Northern Metropolitan,14949.0,1,,,True,
1320000.0,Richmond,3,House,S,11/11/2017,3121.0,3.0,1.0,0.0,,,,Yarra City Council,-37.8202,145.0017,Northern Metropolitan,14949.0,3,,,True,4.462870429431864
1300000.0,Richmond,3,Townhouse,VB,11/11/2017,3121.0,3.0,,0.0,,,,Yarra City Council,,,Northern Metropolitan,14949.0,3,,,True,
1265000.0,Richmond,3,Townhouse,S,11/11/2017,3121.0,3.0,,0.0,,,,Yarra City Council,,,Northern Metropolitan,14949.0,3,,,True,
1400000.0,Richmond,3,House,VB,11/11/2017,3121.0,3.0,2.0,0.0,183.0,104.0,1900.0,Yarra City Council,-37.832,144.999,Northern Metropolitan,14949.0,3,183.0,104.0,False,4.6278845867290785
965800.0,Ringwood,4,House,SP,11/11/2017,3134.0,4.0,2.0,3.0,780.0,,,Maroondah City Council,-37.7892,145.2496,Eastern Metropolitan,7785.0,4,780.0,,False,31.99358259881284
792000.0,Ringwood,3,Unit / Duplex,S,11/11/2017,3134.0,2.0,,0.0,,,,Maroondah City Council,,,Eastern Metropolitan,7785.0,3,,,True,
900000.0,Ringwood East,3,House,SP,11/11/2017,3135.0,3.0,1.0,0.0,720.0,,,Maroondah City Council,-37.817,145.2496,Eastern Metropolitan,4407.0,3,720.0,,True,31.89565816482299
440000.0,Ripponlea,2,Unit / Duplex,SP,11/11/2017,3185.0,2.0,,0.0,,,,Port Phillip City Council,,,Southern Metropolitan,821.0,2,,,True,
570000.0,Roxburgh Park,3,House,S,11/11/2017,3064.0,3.0,2.0,1.0,558.0,130.0,2000.0,Hume City Council,-37.6362,144.9252,Northern Metropolitan,5833.0,3,558.0,130.0,False,19.9686704353309
610000.0,Roxburgh Park,4,House,S,11/11/2017,3064.0,4.0,2.0,0.0,627.0,,2000.0,Hume City Council,-37.6373,144.9152,Northern Metropolitan,5833.0,4,627.0,,True,20.108785719136552
577500.0,Roxburgh Park,4,House,S,11/11/2017,3064.0,4.0,3.0,0.0,602.0,175.0,1990.0,Hume City Council,-37.6295,144.9278,Northern Metropolitan,5833.0,4,602.0,175.0,True,20.641487624674248
1650000.0,Sandringham,4,House,VB,11/11/2017,3191.0,4.0,2.0,2.0,412.0,,,Bayside City Council,-37.9588,145.0282,Southern Metropolitan,4497.0,4,412.0,,False,17.838200823730265
1750000.0,Sandringham,4,House,S,11/11/2017,3191.0,4.0,2.0,0.0,,,1920.0,Bayside City Council,-37.9503,145.0111,Southern Metropolitan,4497.0,4,,,True,16.254917217023635
759000.0,Seabrook,4,House,S,11/11/2017,3028.0,4.0,2.0,2.0,533.0,200.0,1999.0,Hobsons Bay City Council,-37.8842,144.7571,Western Metropolitan,1793.0,4,533.0,200.0,False,24.1365042809273
912000.0,Seaford,4,House,S,11/11/2017,3198.0,4.0,2.0,5.0,,,,Frankston City Council,-38.089,145.1302,South-Eastern Metropolitan,8077.0,4,,,False,35.93272322971385
835000.0,Seaholme,3,House,S,11/11/2017,3018.0,3.0,1.0,1.0,581.0,,,Hobsons Bay City Council,-37.8596,144.849,Western Metropolitan,852.0,3,581.0,,False,13.630229166810171
768000.0,Seddon,2,House,S,11/11/2017,3011.0,2.0,1.0,0.0,98.0,,,Maribyrnong City Council,-37.8055,144.8925,Western Metropolitan,2417.0,2,98.0,,False,7.782795194080298
845000.0,South Melbourne,2,Unit / Duplex,S,11/11/2017,3205.0,2.0,,0.0,,,,Port Phillip City Council,,,Southern Metropolitan,5943.0,2,,,True,
1220000.0,South Melbourne,2,House,PI,11/11/2017,3205.0,2.0,1.0,0.0,287.0,95.0,1900.0,Port Phillip City Council,-37.835,144.9498,Southern Metropolitan,5943.0,2,287.0,95.0,True,2.882546395821006
530000.0,South Melbourne,1,Unit / Duplex,S,11/11/2017,3205.0,2.0,,0.0,,,,Port Phillip City Council,,,Southern Metropolitan,5943.0,1,,,True,
610000.0,South Melbourne,2,Unit / Duplex,S,11/11/2017,3205.0,2.0,,0.0,,,,Port Phillip City Council,,,Southern Metropolitan,5943.0,2,,,True,
520000.0,South Morang,3,House,SP,11/11/2017,3752.0,3.0,1.0,4.0,634.0,122.0,1990.0,Whittlesea City Council,-37.6584,145.09,Northern Metropolitan,7969.0,3,634.0,122.0,False,22.192786585727973
652000.0,South Morang,4,House,S,11/11/2017,3752.0,4.0,2.0,2.0,510.0,,,Whittlesea City Council,-37.6438,145.0965,Northern Metropolitan,7969.0,4,510.0,,False,23.905376933127155
451000.0,South Morang,2,Townhouse,S,11/11/2017,3752.0,2.0,1.0,1.0,,,,Whittlesea City Council,-37.6323,145.0859,Northern Metropolitan,7969.0,2,,,False,24.231298499801202
550000.0,South Morang,2,House,S,11/11/2017,3752.0,2.0,1.0,2.0,,,,Whittlesea City Council,-37.6538,145.087,Northern Metropolitan,7969.0,2,,,False,22.380522980465468
539000.0,South Yarra,1,Unit / Duplex,S,11/11/2017,3141.0,2.0,,0.0,,,,Melbourne City Council,,,Southern Metropolitan,14887.0,1,,,True,
1640000.0,South Yarra,3,House,S,11/11/2017,3141.0,3.0,1.0,1.0,205.0,104.0,1910.0,Melbourne City Council,-37.8425,144.9921,Southern Metropolitan,14887.0,3,205.0,104.0,False,4.715437338351479
770000.0,South Yarra,2,House,VB,11/11/2017,3141.0,2.0,1.0,0.0,,69.0,1990.0,Melbourne City Council,-37.8455,144.9904,Southern Metropolitan,14887.0,2,,69.0,False,4.834320952416801
550000.0,South Yarra,2,Unit / Duplex,VB,11/11/2017,3141.0,2.0,,0.0,,,,Melbourne City Council,,,Southern Metropolitan,14887.0,2,,,True,
1560000.0,South Yarra,3,Townhouse,S,11/11/2017,3141.0,3.0,2.0,2.0,141.0,140.0,1995.0,Melbourne City Council,-37.8467,144.9983,Southern Metropolitan,14887.0,3,141.0,140.0,False,5.532906881865362
550000.0,Southbank,2,Unit / Duplex,SP,11/11/2017,3006.0,2.0,,0.0,,,,Melbourne City Council,,,Southern Metropolitan,8400.0,2,,,True,
1200000.0,Spotswood,4,House,SP,11/11/2017,3015.0,4.0,2.0,2.0,,199.0,2016.0,Hobsons Bay City Council,-37.8256,144.8746,Western Metropolitan,1223.0,4,,199.0,False,9.846172733074384
1200000.0,Spotswood,4,House,SP,11/11/2017,3015.0,4.0,2.0,1.0,,,,Hobsons Bay City Council,-37.8256,144.8746,Western Metropolitan,1223.0,4,,,False,9.846172733074384
