isFraud,TransactionAmt,OperatingSystemVersion,BrowserVersion,ProductCode,CardNetwork,CardType,EmailDomainPayer,EmailDomainReceiver,OperatingSystemName,BrowserName
0,25.394,,66.0,C,visa,credit,yahoo.de,yahoo.de,,chrome
1,20.0,8.1,66.0,S,visa,debit,,yahoo.com,Windows,chrome
0,100.0,10.9,65.0,H,visa,credit,gmail.com,gmail.com,Mac OS X,chrome
0,16.231,,6.4,C,visa,debit,hotmail.com,hotmail.com,,samsung browser
0,50.0,10,16.0,S,visa,debit,,gmail.com,Windows,edge
0,16.231,,6.4,C,visa,debit,hotmail.com,hotmail.com,,samsung browser
1,28.035,,66.0,C,visa,credit,gmail.com,gmail.com,,chrome
0,50.0,10.11,66.0,H,visa,debit,gmail.com,anonymous.com,Mac OS X,chrome
0,150.0,10.11,59.0,R,american express,credit,anonymous.com,anonymous.com,Mac OS X,firefox
0,250.0,7,66.0,R,visa,credit,gmail.com,gmail.com,Windows,chrome
1,28.035,,66.0,C,visa,credit,gmail.com,gmail.com,,chrome
1,28.035,,66.0,C,visa,credit,gmail.com,gmail.com,,chrome
1,28.035,,66.0,C,visa,credit,gmail.com,gmail.com,,chrome
1,28.035,,66.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,13.636,,66.0,C,mastercard,debit,,,,chrome
1,28.035,,66.0,C,mastercard,credit,gmail.com,gmail.com,,chrome
1,28.035,,66.0,C,visa,credit,gmail.com,gmail.com,,chrome
0,123.944,,66.0,C,mastercard,debit,hotmail.com,hotmail.com,,chrome
0,150.0,10.13,11.0,R,visa,debit,yahoo.com,gmail.com,Mac OS X,safari
0,7.993,,11.0,C,visa,debit,gmail.com,gmail.com,,mobile safari
0,50.0,7,11.0,R,visa,debit,hotmail.com,hotmail.com,Windows,ie
0,18.522,,66.0,C,mastercard,debit,,,,chrome
0,80.0,10,66.0,H,mastercard,debit,yahoo.com,,Windows,chrome
0,13.28,,66.0,C,visa,credit,hotmail.com,hotmail.com,,chrome
0,25.0,10.3,10.0,H,mastercard,credit,gmail.com,gmail.com,iOS,mobile safari
0,19.551,,66.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,150.0,10,66.0,R,mastercard,credit,anonymous.com,anonymous.com,Windows,chrome
0,106.0,10,16.0,S,mastercard,credit,,yahoo.com,Windows,edge
0,106.0,10,16.0,S,mastercard,credit,,yahoo.com,Windows,edge
0,106.0,10,16.0,S,mastercard,credit,,yahoo.com,Windows,edge
0,24.223,,66.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,125.0,7,66.0,R,visa,debit,anonymous.com,anonymous.com,Windows,chrome
0,100.0,,11.0,R,american express,credit,anonymous.com,anonymous.com,,ie
0,40.0,10,66.0,H,visa,credit,gmail.com,yahoo.com,Windows,chrome
0,50.0,7,11.0,H,visa,credit,anonymous.com,,Windows,ie
0,100.0,,11.0,R,american express,credit,anonymous.com,anonymous.com,,ie
0,31.97,,59.0,C,mastercard,debit,gmail.com,gmail.com,,firefox
0,150.0,10,66.0,R,visa,credit,gmail.com,gmail.com,Windows,chrome
0,18.813,,64.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,15.0,10,66.0,S,visa,debit,,gmail.com,Windows,chrome
0,300.0,10,15.0,R,visa,debit,anonymous.com,anonymous.com,Windows,edge
0,200.0,7,59.0,R,mastercard,credit,gmail.com,aol.com,Windows,firefox
0,20.0,7,11.0,S,visa,credit,,,Windows,ie
0,55.148,,15.0,C,visa,credit,gmail.com,gmail.com,,edge
0,50.0,10,16.0,S,american express,debit,,anonymous.com,Windows,edge
0,25.822,,52.0,C,mastercard,credit,gmail.com,gmail.com,,chrome
0,31.601,,66.0,C,mastercard,debit,gmail.com,gmail.com,,chrome
0,50.0,7.0,6.4,S,visa,credit,,hotmail.com,Android,samsung browser
0,15.0,11.2,11.0,S,visa,debit,,yahoo.com,iOS,mobile safari
0,100.0,7,66.0,H,mastercard,credit,gmail.com,,Windows,chrome
0,25.822,,52.0,C,mastercard,credit,gmail.com,gmail.com,,chrome
0,25.822,,52.0,C,mastercard,credit,gmail.com,gmail.com,,chrome
0,35.0,10.10,10.0,H,visa,debit,aol.com,aol.com,Mac OS X,safari
0,600.0,7,66.0,R,mastercard,credit,anonymous.com,anonymous.com,Windows,chrome
0,600.0,7,66.0,R,mastercard,credit,anonymous.com,anonymous.com,Windows,chrome
0,26.191,,43.0,C,visa,debit,,,,chrome
0,600.0,7,66.0,R,mastercard,credit,anonymous.com,anonymous.com,Windows,chrome
0,33.568,,66.0,C,visa,credit,gmail.com,gmail.com,,chrome
0,25.0,11.3,11.0,H,visa,credit,ymail.com,gmail.com,iOS,mobile safari
0,32.215,,66.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,20.596,,66.0,C,visa,credit,anonymous.com,anonymous.com,,chrome
0,50.0,7,66.0,H,mastercard,debit,gmail.com,hotmail.com,Windows,chrome
0,15.554,,66.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,200.0,10,66.0,R,visa,debit,gmail.com,gmail.com,Windows,chrome
0,20.411,,66.0,C,mastercard,debit,gmail.com,gmail.com,,chrome
0,25.0,,66.0,S,visa,debit,,gmail.com,Linux,chrome
0,61.726,,66.0,C,visa,debit,,,,chrome
0,50.0,10.13,11.0,H,visa,debit,yahoo.com,,Mac OS X,safari
0,150.0,11.2,,H,visa,credit,gmail.com,gmail.com,iOS,google
0,40.761,,66.0,C,mastercard,credit,hotmail.com,hotmail.com,,chrome
0,63.017,,59.0,C,visa,credit,hotmail.com,hotmail.com,,firefox
0,100.0,7,66.0,R,mastercard,credit,anonymous.com,anonymous.com,Windows,chrome
0,50.0,10,66.0,R,visa,debit,gmail.com,gmail.com,Windows,chrome
0,92.835,,11.0,C,visa,debit,prodigy.net.mx,prodigy.net.mx,,ie
0,150.0,10,11.0,R,american express,credit,anonymous.com,comcast.net,Windows,ie
0,100.212,,66.0,C,mastercard,credit,gmail.com,gmail.com,,chrome
0,40.0,7,11.0,H,mastercard,credit,comcast.net,gmail.com,Windows,ie
0,200.0,7,66.0,R,visa,credit,yahoo.com,anonymous.com,Windows,chrome
0,6.763,,66.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,125.88,,66.0,C,mastercard,debit,yahoo.fr,yahoo.fr,,chrome
0,100.0,7,66.0,R,american express,credit,anonymous.com,cfl.rr.com,Windows,chrome
0,200.0,7,66.0,R,visa,credit,yahoo.com,anonymous.com,Windows,chrome
1,11.558,,66.0,C,visa,credit,gmail.com,gmail.com,,chrome
0,150.0,10.12,11.0,R,visa,debit,aol.com,anonymous.com,Mac OS X,safari
0,20.534,,66.0,C,visa,debit,prodigy.net.mx,prodigy.net.mx,,chrome
0,30.0,11.2,11.0,S,visa,credit,,gmail.com,iOS,mobile safari
0,76.481,,66.0,C,mastercard,debit,gmail.com,gmail.com,,chrome
0,68.243,,6.4,C,mastercard,debit,hotmail.com,hotmail.com,,samsung browser
0,45.618,,14.0,C,visa,debit,gmail.com,gmail.com,,edge
0,30.864,,65.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,7.193,,66.0,C,mastercard,credit,gmail.com,gmail.com,,chrome
0,16.969,,14.0,C,visa,debit,gmail.com,gmail.com,,edge
0,100.0,,,R,visa,credit,outlook.com,bellsouth.net,,
1,24.715,,65.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,50.0,,9.0,H,mastercard,credit,gmail.com,,iOS,mobile safari
0,50.0,7,63.0,R,visa,credit,aol.com,cox.net,Windows,chrome
0,59.636,,55.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,50.0,7,63.0,R,visa,credit,aol.com,cox.net,Windows,chrome
0,50.0,,,H,visa,credit,gmail.com,gmail.com,,
0,14.649,,66.0,C,visa,credit,gmail.com,gmail.com,,chrome
0,100.0,10.13,66.0,R,visa,credit,anonymous.com,anonymous.com,Mac OS X,chrome
0,20.0,,,S,visa,debit,,anonymous.com,,
0,50.0,7,63.0,R,visa,credit,aol.com,cox.net,Windows,chrome
0,20.0,,,S,visa,debit,,anonymous.com,,
0,200.0,10,16.0,R,mastercard,credit,anonymous.com,anonymous.com,Windows,edge
0,35.966,,66.0,C,visa,credit,hotmail.com,hotmail.com,,chrome
0,100.0,10.13,66.0,R,visa,credit,anonymous.com,gmail.com,Mac OS X,chrome
0,100.0,7,59.0,H,visa,credit,yahoo.com,,Windows,firefox
0,200.0,10,66.0,S,visa,debit,,anonymous.com,Windows,chrome
0,25.0,10,16.0,S,visa,debit,,gmail.com,Windows,edge
0,13.833,,66.0,C,visa,credit,live.fr,live.fr,,chrome
0,10.0,10,59.0,S,visa,debit,,gmail.com,Windows,firefox
0,100.0,8.1,,H,mastercard,credit,comcast.net,gmail.com,Windows,ie
0,150.0,10,59.0,R,visa,credit,gmail.com,anonymous.com,Windows,firefox
0,25.0,10.12,11.0,H,visa,debit,gmail.com,gmail.com,Mac OS X,safari
0,50.0,10.12,11.0,H,visa,debit,gmail.com,gmail.com,Mac OS X,safari
0,100.0,11.3,11.0,R,visa,credit,hotmail.com,gmail.com,iOS,mobile safari
0,28.281,,66.0,C,mastercard,credit,hotmail.com,hotmail.com,,chrome
1,106.606,,66.0,C,visa,credit,hotmail.com,hotmail.com,,chrome
0,40.0,,66.0,S,visa,debit,,gmail.com,Linux,chrome
0,100.0,10.13,66.0,S,mastercard,credit,,anonymous.com,Mac OS X,chrome
0,6.148,,66.0,C,visa,credit,outlook.es,outlook.es,,chrome
0,50.0,10.13,66.0,H,visa,debit,anonymous.com,anonymous.com,Mac OS X,chrome
0,35.966,,66.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,81.645,,66.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,50.0,10,63.0,R,american express,credit,anonymous.com,hotmail.com,Windows,chrome
0,81.645,,66.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,150.0,10.13,66.0,H,american express,credit,anonymous.com,anonymous.com,Mac OS X,chrome
0,81.645,,66.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,50.0,10.12,59.0,S,mastercard,credit,,yahoo.com,Mac OS X,firefox
0,150.0,10.13,66.0,H,american express,credit,anonymous.com,anonymous.com,Mac OS X,chrome
0,150.0,10.13,66.0,H,american express,credit,anonymous.com,anonymous.com,Mac OS X,chrome
0,81.645,,66.0,C,mastercard,credit,hotmail.com,hotmail.com,,chrome
0,150.0,10.13,66.0,H,american express,credit,anonymous.com,anonymous.com,Mac OS X,chrome
0,50.0,10,66.0,H,discover,credit,yahoo.com,yahoo.com,Windows,chrome
0,81.645,,66.0,C,mastercard,credit,hotmail.com,hotmail.com,,chrome
0,82.629,,66.0,C,mastercard,credit,gmail.com,gmail.com,,chrome
0,250.0,10,16.0,R,american express,credit,anonymous.com,anonymous.com,Windows,edge
0,100.0,7,66.0,R,mastercard,credit,yahoo.com,gmail.com,Windows,chrome
0,20.0,11.3,11.0,S,visa,debit,,hotmail.com,iOS,mobile safari
0,200.0,,11.0,R,american express,credit,anonymous.com,anonymous.com,,ie
0,30.0,,66.0,S,visa,debit,,gmail.com,Linux,chrome
0,100.0,7,66.0,R,visa,credit,yahoo.com,gmail.com,Windows,chrome
1,49.664,,66.0,C,visa,credit,gmail.com,gmail.com,,chrome
0,24.838,,11.0,C,visa,credit,yahoo.com,yahoo.com,,mobile safari
0,31.97,,66.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,131.998,,66.0,C,mastercard,debit,hotmail.com,hotmail.com,,chrome
0,200.0,11.3,11.0,R,visa,debit,gmail.com,yahoo.com,iOS,mobile safari
0,100.0,10,66.0,R,visa,credit,anonymous.com,gmail.com,Windows,chrome
0,50.0,,66.0,S,visa,credit,,yahoo.com,Android,chrome
0,200.0,11.3,11.0,R,visa,debit,gmail.com,yahoo.com,iOS,mobile safari
0,50.0,7,52.0,R,visa,credit,gmail.com,icloud.com,Windows,firefox
0,200.0,11.3,11.0,R,mastercard,credit,gmail.com,gmail.com,iOS,mobile safari
0,25.0,10,66.0,S,visa,debit,,gmail.com,Windows,chrome
0,75.0,,,H,mastercard,debit,aol.com,gmail.com,,
0,43.159,,,C,visa,debit,gmail.com,gmail.com,,chrome
0,50.0,10,66.0,H,visa,credit,gmail.com,live.com,Windows,chrome
0,150.0,10.7,49.0,R,visa,credit,aol.com,aol.com,Mac OS X,chrome
0,34.921,,66.0,C,visa,credit,gmail.com,gmail.com,,chrome
0,13.772,,66.0,C,mastercard,debit,hotmail.com,hotmail.com,,chrome
0,9.898,,66.0,C,mastercard,debit,gmail.com,gmail.com,,chrome
0,15.985,,11.0,C,mastercard,credit,gmail.com,gmail.com,,ie
0,63.632,,62.0,C,mastercard,credit,,,,chrome
0,50.0,10.13,11.0,H,american express,credit,aol.com,icloud.com,Mac OS X,safari
0,42.145,,55.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,97.384,,6.4,C,visa,debit,gmail.com,gmail.com,,samsung browser
1,128.617,,6.4,C,visa,credit,hotmail.com,hotmail.com,,samsung browser
0,26.191,,11.0,C,mastercard,credit,gmail.com,gmail.com,,ie
0,75.0,10.12,11.0,H,mastercard,credit,gmail.com,gmail.com,Mac OS X,safari
1,128.617,,6.4,C,visa,credit,hotmail.com,hotmail.com,,samsung browser
0,200.0,10.13,66.0,R,visa,debit,yahoo.com,yahoo.com,Mac OS X,chrome
0,100.0,10,16.0,R,mastercard,credit,sbcglobal.net,gmail.com,Windows,edge
0,17.337,,66.0,C,mastercard,credit,outlook.com,outlook.com,,chrome
0,39.194,,59.0,C,visa,debit,hotmail.com,hotmail.com,,firefox
0,100.0,10.13,11.0,R,american express,credit,anonymous.com,aim.com,Mac OS X,safari
0,30.31,,66.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,50.0,10,66.0,S,mastercard,credit,,anonymous.com,Windows,chrome
0,10.284,,66.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,26.682,,16.0,C,mastercard,debit,gmail.com,gmail.com,,edge
0,50.0,7,66.0,H,visa,credit,gmail.com,,Windows,chrome
0,24.1,,66.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,100.0,11.3,11.0,R,visa,debit,bellsouth.net,gmail.com,iOS,mobile safari
0,24.1,,66.0,C,visa,debit,anonymous.com,anonymous.com,,chrome
0,24.1,,66.0,C,visa,debit,anonymous.com,anonymous.com,,chrome
0,21.149,,11.0,C,visa,debit,anonymous.com,anonymous.com,,mobile safari
0,53.856,,11.0,C,visa,debit,gmail.com,gmail.com,,mobile safari
0,76.604,,66.0,C,mastercard,debit,anonymous.com,anonymous.com,,chrome
0,125.0,11.3,11.0,R,mastercard,credit,gmail.com,gmail.com,iOS,mobile safari
0,24.1,,66.0,C,visa,debit,anonymous.com,anonymous.com,,chrome
0,100.0,10,65.0,R,visa,credit,anonymous.com,anonymous.com,Windows,chrome
0,24.1,,66.0,C,visa,debit,anonymous.com,anonymous.com,,chrome
0,11.62,,64.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,100.0,7,66.0,R,mastercard,credit,anonymous.com,anonymous.com,Windows,chrome
0,23.854,,11.0,C,mastercard,debit,hotmail.com,hotmail.com,,safari
0,100.0,,66.0,R,mastercard,credit,anonymous.com,anonymous.com,,chrome
0,17.276,,66.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,26.191,,66.0,C,mastercard,credit,gmail.com,gmail.com,,chrome
0,11.62,,64.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,100.0,7,66.0,R,mastercard,credit,anonymous.com,anonymous.com,Windows,chrome
0,25.0,10.10,66.0,R,visa,credit,gmail.com,hotmail.com,Mac OS X,chrome
0,100.0,,11.0,R,visa,credit,gmail.com,gmail.com,,safari
0,39.194,,59.0,C,visa,debit,hotmail.com,hotmail.com,,firefox
0,100.0,10.13,66.0,R,visa,credit,anonymous.com,comcast.net,Mac OS X,chrome
0,56.562,,66.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,100.0,10.13,66.0,R,visa,credit,anonymous.com,comcast.net,Mac OS X,chrome
0,20.288,,11.0,C,visa,credit,gmail.com,gmail.com,,mobile safari
0,150.0,11.3,11.0,R,visa,debit,anonymous.com,yahoo.com,iOS,mobile safari
0,100.0,10.13,11.0,H,visa,debit,yahoo.com,gmail.com,Mac OS X,safari
0,33.63,,66.0,C,mastercard,debit,hotmail.com,hotmail.com,,chrome
0,13.956,,66.0,C,mastercard,debit,yahoo.com.mx,yahoo.com.mx,,chrome
0,40.577,,11.0,C,visa,credit,gmail.com,gmail.com,,mobile safari
0,26.559,,66.0,C,visa,credit,gmail.com,gmail.com,,chrome
0,150.0,10,16.0,R,mastercard,credit,anonymous.com,comcast.net,Windows,edge
0,40.577,,11.0,C,visa,credit,gmail.com,gmail.com,,mobile safari
0,125.0,7,11.0,R,american express,credit,anonymous.com,hotmail.com,Windows,ie
0,46.233,,66.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,25.0,10,66.0,H,visa,debit,gmail.com,gmail.com,Windows,chrome
0,100.0,10.10,66.0,H,visa,credit,aol.com,,Mac OS X,chrome
0,35.0,11.3,48.0,H,visa,credit,yahoo.com,,iOS,google search application
0,25.0,10,66.0,H,visa,debit,gmail.com,gmail.com,Windows,chrome
0,24.961,,,C,visa,debit,live.com.mx,live.com.mx,,
0,100.0,11.3,11.0,H,american express,credit,yahoo.com,hotmail.com,iOS,mobile safari
0,50.0,10.10,10.0,R,visa,credit,anonymous.com,gmail.com,Mac OS X,safari
0,39.224,,66.0,C,mastercard,debit,gmail.com,gmail.com,,chrome
0,31.355,,66.0,C,visa,debit,yahoo.com.mx,yahoo.com.mx,,chrome
0,100.0,10.9,65.0,R,visa,credit,anonymous.com,comcast.net,Mac OS X,chrome
0,8.485,,65.0,C,visa,debit,outlook.com,outlook.com,,chrome
0,100.0,10.9,65.0,R,visa,credit,anonymous.com,comcast.net,Mac OS X,chrome
0,11.312,,66.0,C,mastercard,credit,gmail.com,gmail.com,,chrome
0,16.231,,11.0,C,mastercard,credit,hotmail.com,hotmail.com,,mobile safari
0,150.0,10.11,65.0,R,visa,debit,gmail.com,gmail.com,Mac OS X,chrome
0,8.3,,66.0,C,mastercard,credit,hotmail.com,hotmail.com,,chrome
0,30.064,,66.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,250.0,10,66.0,R,mastercard,credit,gmail.com,yahoo.com,Windows,chrome
0,400.0,11.3,11.0,R,visa,credit,anonymous.com,anonymous.com,iOS,mobile safari
0,50.0,10.2,10.0,R,visa,debit,anonymous.com,att.net,iOS,mobile safari
0,24.1,,66.0,C,visa,debit,anonymous.com,anonymous.com,,chrome
0,26.928,,66.0,C,mastercard,credit,anonymous.com,anonymous.com,,chrome
0,26.928,,66.0,C,mastercard,credit,anonymous.com,anonymous.com,,chrome
0,50.0,7,59.0,H,visa,credit,yahoo.com,,Windows,firefox
0,233.132,,66.0,C,visa,credit,gmail.com,gmail.com,,chrome
0,100.0,10,11.0,R,visa,credit,yahoo.com,gmail.com,Windows,ie
0,20.288,,66.0,C,visa,debit,anonymous.com,anonymous.com,,chrome
0,53.856,,11.0,C,visa,debit,gmail.com,gmail.com,,mobile safari
0,23.362,,66.0,C,mastercard,debit,hotmail.com,hotmail.com,,chrome
0,23.362,,66.0,C,mastercard,debit,hotmail.com,hotmail.com,,chrome
0,100.0,10.13,66.0,R,visa,credit,gmail.com,gmail.com,Mac OS X,chrome
0,100.0,11.3,,R,visa,debit,att.net,yahoo.com,iOS,google
0,15.862,,6.4,C,visa,debit,yahoo.com,yahoo.com,,samsung browser
0,150.0,7,66.0,R,visa,credit,anonymous.com,anonymous.com,Windows,chrome
0,53.856,,11.0,C,visa,debit,yahoo.com,yahoo.com,,mobile safari
0,53.856,,11.0,C,visa,debit,yahoo.com,yahoo.com,,mobile safari
0,53.856,,11.0,C,visa,debit,yahoo.com,yahoo.com,,mobile safari
1,27.051,,66.0,C,mastercard,credit,gmail.com,gmail.com,,chrome
0,100.0,11.3,11.0,H,visa,credit,comcast.net,yahoo.com,iOS,mobile safari
1,27.051,,66.0,C,visa,debit,gmail.com,gmail.com,,chrome
1,27.051,,66.0,C,visa,debit,gmail.com,gmail.com,,chrome
1,27.051,,66.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,15.0,7.0,66.0,S,visa,debit,,anonymous.com,Android,chrome
1,83.49,,6.4,C,visa,credit,gmail.com,gmail.com,,samsung browser
0,34.306,,66.0,C,visa,debit,gmail.com,gmail.com,,chrome
1,83.49,,6.4,C,visa,credit,gmail.com,gmail.com,,samsung browser
1,83.49,,6.4,C,visa,credit,gmail.com,gmail.com,,samsung browser
1,27.051,,66.0,C,visa,debit,gmail.com,gmail.com,,chrome
1,27.051,,66.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,50.0,8.1,11.0,S,visa,debit,,gmail.com,Windows,ie
1,27.051,,66.0,C,visa,credit,gmail.com,gmail.com,,chrome
0,50.0,10.13,11.0,H,visa,credit,yahoo.com,yahoo.com,Mac OS X,safari
1,43.159,,66.0,C,visa,credit,gmail.com,gmail.com,,chrome
1,83.49,,66.0,C,visa,credit,hotmail.com,hotmail.com,,chrome
0,13.772,,6.4,C,mastercard,debit,hotmail.com,hotmail.com,,samsung browser
1,83.49,,66.0,C,visa,credit,hotmail.com,hotmail.com,,chrome
0,50.0,11.3,11.0,R,visa,debit,hotmail.com,anonymous.com,iOS,mobile safari
0,34.306,,62.0,C,mastercard,debit,hotmail.es,hotmail.es,,chrome
0,50.0,7,11.0,H,visa,debit,gmail.com,yahoo.com,Windows,ie
0,122.591,,66.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,30.0,7.0,66.0,S,visa,debit,,gmail.com,Android,chrome
0,25.0,,,H,visa,debit,att.net,,,
0,50.0,10.13,11.0,H,mastercard,credit,msn.com,icloud.com,Mac OS X,safari
1,64.431,,66.0,C,mastercard,debit,gmail.com,gmail.com,,chrome
0,27.051,,66.0,C,mastercard,debit,hotmail.com,hotmail.com,,chrome
0,36.581,,66.0,C,visa,debit,gmail.com,gmail.com,,chrome
1,64.431,,66.0,C,mastercard,debit,gmail.com,gmail.com,,chrome
0,50.0,10.13,11.0,H,american express,credit,aol.com,icloud.com,Mac OS X,safari
0,46.663,,66.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
1,50.0,10.13,59.0,S,visa,credit,,gmail.com,Mac OS X,firefox
0,12.48,,66.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,12.48,,66.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,150.0,10.11,66.0,R,american express,credit,anonymous.com,gmail.com,Mac OS X,chrome
1,11.601,,11.0,C,mastercard,debit,hotmail.com,hotmail.com,,mobile safari
0,6.18,,66.0,C,visa,credit,anonymous.com,anonymous.com,,chrome
0,8.485,,66.0,C,visa,debit,outlook.com,outlook.com,,chrome
1,11.601,,11.0,C,mastercard,debit,hotmail.com,hotmail.com,,mobile safari
0,12.48,,66.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,19.366,,6.4,C,visa,debit,hotmail.com,hotmail.com,,samsung browser
0,13.157,,66.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,100.0,11.3,48.0,H,visa,credit,gmail.com,,iOS,google search application
0,33.077,,65.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,12.05,,66.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,104.209,,66.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,12.48,,66.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,69.903,,66.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,100.0,,,R,mastercard,credit,gmail.com,hotmail.com,,
0,13.157,,66.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,5.164,,11.0,C,visa,debit,yahoo.fr,yahoo.fr,,mobile safari
0,62.218,,66.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,31.232,,11.0,C,visa,debit,gmail.com,gmail.com,,mobile safari
0,10.0,,65.0,S,mastercard,debit,,gmail.com,Android,chrome
0,40.0,10.12,66.0,H,visa,credit,aol.com,gmail.com,Mac OS X,chrome
0,6.18,,66.0,C,visa,credit,anonymous.com,anonymous.com,,chrome
0,50.0,,,R,mastercard,credit,bellsouth.net,comcast.net,,
0,100.0,10,66.0,H,american express,credit,gmail.com,gmail.com,Windows,chrome
0,25.0,,66.0,S,visa,debit,,gmail.com,Linux,chrome
1,6.209,,66.0,C,visa,credit,gmail.com,gmail.com,,chrome
0,40.0,11.3,11.0,H,visa,credit,yahoo.com,,iOS,mobile safari
0,4.918,,9.0,C,mastercard,debit,anonymous.com,anonymous.com,,mobile safari
0,150.0,11.3,11.0,R,visa,credit,yahoo.com,att.net,iOS,mobile safari
0,11.435,,65.0,C,mastercard,debit,hotmail.com,hotmail.com,,chrome
0,40.0,11.2,66.0,H,visa,credit,gmail.com,gmail.com,iOS,chrome
0,11.681,,9.0,C,mastercard,debit,anonymous.com,anonymous.com,,mobile safari
0,38.671,,66.0,C,mastercard,credit,hotmail.com,hotmail.com,,chrome
0,0.878,,52.0,C,visa,debit,gmail.com,gmail.com,,opera
0,52.258,,66.0,C,visa,debit,anonymous.com,anonymous.com,,chrome
0,40.0,10.11,9.0,H,visa,debit,gmail.com,,Mac OS X,safari
0,100.0,7,66.0,S,visa,credit,,,Windows,chrome
0,6.18,,66.0,C,mastercard,credit,anonymous.com,anonymous.com,,chrome
0,27.192,,66.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,31.724,,66.0,C,visa,credit,hotmail.com,hotmail.com,,chrome
0,22.01,,66.0,C,visa,credit,hotmail.com,hotmail.com,,chrome
0,0.878,,52.0,C,visa,debit,outlook.com,outlook.com,,opera
0,0.878,,52.0,C,visa,debit,outlook.com,outlook.com,,opera
0,0.878,,52.0,C,visa,debit,outlook.com,outlook.com,,opera
0,0.878,,52.0,C,visa,debit,outlook.com,outlook.com,,opera
0,83.49,,66.0,C,visa,credit,hotmail.com,hotmail.com,,chrome
0,60.005,,66.0,C,visa,credit,anonymous.com,anonymous.com,,chrome
0,13.403,,66.0,C,visa,credit,hotmail.com,hotmail.com,,chrome
0,95.97,,10.0,C,visa,debit,gmail.com,gmail.com,,safari
0,98.614,,66.0,C,visa,credit,hotmail.com,hotmail.com,,chrome
0,98.614,,66.0,C,visa,credit,gmail.com,gmail.com,,chrome
0,30.371,,66.0,C,visa,debit,hotmail.com,hotmail.com,,chrome
0,31.232,,11.0,C,visa,debit,gmail.com,gmail.com,,mobile safari
0,98.614,,66.0,C,visa,credit,gmail.com,gmail.com,,chrome
0,20.0,,65.0,S,mastercard,debit,,gmail.com,Android,chrome
0,17.0,,65.0,S,mastercard,debit,,gmail.com,Android,chrome
0,20.0,10.10,66.0,H,visa,debit,gmail.com,yahoo.com,Mac OS X,chrome
0,100.0,11.3,11.0,R,american express,credit,gmail.com,gmail.com,iOS,mobile safari
0,14.509,,66.0,C,mastercard,debit,yahoo.com.mx,yahoo.com.mx,,chrome
0,200.0,8.1,11.0,R,american express,credit,anonymous.com,anonymous.com,Windows,ie
0,200.0,11.3,11.0,R,american express,credit,hotmail.com,gmail.com,iOS,mobile safari
0,50.0,10,66.0,R,visa,debit,gmail.com,hotmail.com,Windows,chrome
0,18.997,,66.0,C,visa,debit,anonymous.com,anonymous.com,,chrome
0,86.318,,11.0,C,mastercard,debit,gmail.com,gmail.com,,mobile safari
0,27.051,,66.0,C,visa,credit,hotmail.com,hotmail.com,,chrome
1,18.936,,11.0,C,mastercard,debit,gmail.com,gmail.com,,mobile safari
0,21.702,,66.0,C,visa,debit,gmail.com,gmail.com,,chrome
0,125.0,10,65.0,R,american express,credit,msn.com,msn.com,Windows,chrome
1,18.936,,11.0,C,mastercard,debit,gmail.com,gmail.com,,mobile safari
